Fp1,Fp2,C3,C4,Delta,Theta,Alpha,Beta,Gamma
158.04296875,137.33203125,153.9609375,141.15625,3131.658444224362,2359.6262720219647,782.6138850593946,1336.6206523865055,2230.4272301041347
135.10546875,140.51171875,134.53125,143.12109375,3346.581972997089,2129.353851563396,926.2731360019193,1188.8524184294936,1830.222693109676
133.5546875,134.9609375,147.34375,142.02734375,962.2261627124084,823.1468960660661,931.0145788678392,2026.7285761189628,2169.4926445591127
130.74609375,131.9609375,138.73828125,153.33203125,3815.127257681866,5738.2800422365035,2384.2151312998167,1069.8266115852487,2232.872418429994
138.5625,137.57421875,149.88671875,135.2578125,1348.0160187364954,1382.937243132823,635.4552564370632,1928.9581617225185,2394.1046046645797
145.1171875,156.55859375,152.78125,160.83203125,2759.103745777266,1688.5307310635708,636.9493975100146,1734.879595487087,2315.9596334381736
151.4375,142.37890625,145.359375,135.2578125,3288.5109289867487,4954.2537933456315,1931.1133699686409,1434.6591535029625,2148.1762097451247
117.58984375,120.21875,134.23828125,138.1484375,1678.4323310743616,1100.3824199988337,647.6561415665486,1149.90782997918,2318.477829552325
143.45703125,139.640625,150.7890625,147.16796875,3151.362544267,2554.501462455759,1346.6231214777947,2029.7390998770768,2259.945917538999
139.67578125,138.859375,144.14453125,150.51171875,8187.056086480141,5357.192190676618,1090.993374024705,1380.2413563021105,2148.6562007149605
132.10546875,135.0546875,133.56640625,131.41015625,3219.3794336555275,2053.2416237317793,743.7286679847836,2089.8672704802993,1964.0699960842599
145.4375,153.9375,147.80859375,155.96875,6098.014709222381,7533.826167799598,1830.7764450526724,1774.6907233075262,1921.19712916131
141.66796875,135.765625,149.9140625,142.4765625,761.8026787862723,2079.1882985919738,1389.4914980867045,1849.4825415568926,2017.2443783981935
141.6484375,135.37890625,141.20703125,141.44140625,1689.8944129655274,1585.9048425832857,1775.1430115754615,1417.510945049366,1787.552144321302
139.62890625,138.73046875,160.5546875,156.921875,4558.731982906096,3239.30210102763,2413.789275852808,2180.5588548729547,2023.9093012766134
128.23828125,133.22265625,130.2421875,136.0546875,2676.8870030512335,1513.6240045730087,1346.5149033164616,1426.5472277973681,2148.9138653516093
142.1015625,137.25,142.20703125,137.3046875,2096.5771977026793,1404.491376518653,940.7588527570094,1528.4970625439746,2373.941858790919
159.51953125,174.17578125,173.26953125,173.6953125,38555.00686898967,11199.876891758257,5299.577131921239,2681.904499675975,3598.9405567369904
130.69140625,157.29296875,154.23046875,184.24609375,23925.323021889522,14689.834671329321,4480.942802728205,5471.587351274659,3400.7115388009784
125.140625,95.98828125,130.765625,95.1796875,2139.3726115901623,1249.2787569675804,803.7781318228409,1819.9999607391867,3317.3818594138293
159.37890625,115.1875,142.28515625,104.78515625,9026.205213841615,4929.853022005634,915.1230679886132,1170.3777986173216,2833.964823855182
132.68359375,172.18359375,161.49609375,201.390625,40277.131350726675,12037.155822071398,8767.467284823524,4423.565784816698,3876.705843343253
118.6875,116.63671875,122.84765625,120.25,2311.6781014326957,2480.2455377878987,1726.9129925091634,2389.4790216533747,3408.9225022273026
159.8984375,203.55859375,152.82421875,181.20703125,12010.845354521265,6391.555405171383,2593.5232287868344,1751.0925245751991,3141.7770849288113
133.34375,99.45703125,153.265625,142.36328125,6708.693591854766,3457.1563382899867,1017.532794272552,1176.2038073573078,2638.3586720041635
140.125,156.87890625,134.38671875,134.53515625,4988.1414095984965,3424.661548898854,2400.516748835949,2232.6345906990914,2716.877624332573
157.0390625,131.0234375,172.09765625,153.140625,24383.14765965206,8985.031258206822,1340.5255139826334,1393.6014648941618,1563.3501604004223
111.8046875,90.44140625,126.85546875,107.27734375,29492.805896593414,5811.737979252584,2821.784384337552,3634.2688145557127,2073.0594744505925
178.84765625,197.1328125,148.109375,162.0390625,45315.96291722206,10422.708199899134,3614.0710989453423,2362.7646441269635,1825.7419537683174
99.5859375,120.94921875,147.25,170.42578125,2593.429556033261,2285.179689062946,1711.5588226867428,1830.6924062338926,2154.7664703110045
132.53515625,131.87109375,127.61328125,116.4453125,4953.610642326385,1725.8172097074103,1576.036434460342,2898.2203741641933,1913.1448300620323
162.49609375,184.109375,130.5,135.0234375,45808.4522626205,10285.165534059695,2348.7738856700817,2139.5354621035885,2104.9700600688493
128.57421875,93.97265625,200.8671875,209.89453125,6508.785129129497,2699.2638129697475,1035.476200947923,1716.9914756320193,3422.9179137100837
143.11328125,138.72265625,117.5625,95.05078125,41887.01226312717,27553.104745179724,2793.04108811056,4079.4586715062364,3909.459698528963
166.7265625,183.80859375,162.26171875,156.80859375,15170.756343606252,10968.00691315172,4907.671511897713,2138.322208320873,3437.425398565969
113.89453125,125.5625,132.90234375,165.89453125,3469.9597864945567,8980.674041156764,3475.0879653096295,1227.1470879741837,3242.8279079788413
154.421875,147.4296875,149.43359375,122.44921875,8146.055776190669,4404.227183981216,3779.94485051863,2279.3476756036107,3207.6945947530467
154.60546875,150.25,140.0078125,151.13671875,35668.47652317256,8223.00998044236,5916.121111645462,2827.4540500689213,4390.048330135929
97.953125,99.03515625,145.8125,156.2578125,2942.867555944458,2173.9586533572055,1039.533145662344,1012.1683811509074,3415.9442134359097
131.171875,129.43359375,130.1640625,127.1171875,3372.1377199146946,1670.9518517596352,1166.0023650380026,2228.1727086638716,3298.9397363695307
136.98046875,171.8359375,151.27734375,188.34375,1250.5356034952833,1596.2292158723733,2487.3584598110792,3491.749359667361,3314.931353781154
185.51953125,136.921875,163.98046875,118.0546875,17106.8401827734,7114.296135418625,3858.229302008973,1769.3047099543571,3514.8677813028394
108.6484375,122.6171875,146.7265625,157.73046875,2165.8716647715382,2727.8268301428816,948.4926717063271,3579.418774209902,3214.7850610823666
147.546875,150.82421875,131.08984375,136.21484375,8117.286753956924,8109.312701007205,1466.636996196241,1708.3703575141517,3052.0039695464116
169.55859375,170.2421875,144.390625,126.83984375,9365.735616146732,1348.5996964309304,1733.4548727948463,1652.1801595337108,2377.8871750962835
108.69140625,105.41796875,158.4609375,178.4375,3295.8152373994435,1745.812036717984,1102.3527259789769,1444.5874352077738,3265.1947927720607
139.96875,132.5234375,135.33984375,119.390625,2803.9594498286024,1181.6858771683608,2374.4594243606966,1664.19585150657,3321.8604307384862
125.03515625,157.9921875,119.02734375,129.515625,3278.246068162164,1687.5531344690546,1075.7319990798005,2123.926552654483,3266.847351475156
159.0234375,142.609375,178.6875,162.28125,8590.898326556618,17422.34431791495,2661.9609608296796,2264.9561078360152,2901.530292049055
143.24609375,128.91796875,155.15234375,164.6015625,2500.583070797395,3234.154474545945,2091.7170149445683,1600.276857088748,3103.0248625302115
121.66796875,127.15625,118.36328125,115.43359375,1391.5864522260322,1484.3608396180164,1639.3523716897346,1761.3808403549613,2867.917925804198
153.609375,162.44921875,162.921875,186.73828125,2617.986203205876,1224.9574693340282,610.520682025068,2947.087177232105,2973.027542183386
118.625,133.1640625,88.328125,45.91796875,12453.09169779173,2889.717903968247,2782.577295747278,1212.4149328844883,2191.5979703639446
153.01953125,115.484375,218.3828125,249.26953125,2906.488544711586,1926.7306469061523,1013.1802446317763,1249.793250895171,2195.3679389686135
136.01953125,150.42578125,130.171875,114.59375,3314.9233357203266,3795.2836011925774,1369.972703617153,2082.3732912885544,3228.661124181139
142.46484375,145.73046875,122.58984375,136.06640625,2061.2195850145954,1667.3578565143248,1098.1220826264891,1813.9360650293006,3475.4265977105315
161.01171875,173.42578125,142.34765625,131.94921875,29988.58763145447,6226.1423067550495,2489.7352792627908,2479.566373864016,2864.585315057642
109.23828125,94.64453125,196.3671875,214.91796875,4818.527021239877,5328.105387032018,1476.2770103612008,2055.2500001077683,2788.4507747249772
139.578125,144.2109375,108.53125,91.8359375,5296.197172511038,2970.861006164566,1802.7590695845174,2298.4452897002475,2643.0803161905264
143.7109375,141.734375,139.68359375,139.71875,8241.09178492347,9867.770730001745,3133.4106643662817,3644.2674318780546,3139.750909408284
175.82421875,171.38671875,189.375,188.9765625,21840.09579490898,3519.817747556811,3355.209712229348,2881.7112584655597,2870.6594949914074
94.66796875,101.73828125,110.359375,126.1640625,1084.2787297610903,6427.4685976055825,2319.220428327524,1790.3606234832296,2687.7107308989384
131.29296875,132.734375,122.8828125,118.36328125,1231.8338592393038,1974.317016391062,1167.394727061443,2430.936369564081,2561.4491046322223
174.8359375,170.68359375,184.6015625,167.375,3891.139837416887,2923.451941030762,1834.9711503845765,2903.8378464234856,2609.113436805374
118.6171875,116.8671875,140.3671875,194.140625,3562.952340102288,3206.966298634566,2311.244655277355,2343.2905963247485,2941.4060682335803
193.671875,244.125,155.4296875,157.359375,59080.269465400364,9627.89193221062,7864.371914241456,2911.3527253489224,4501.050815172563
93.4453125,46.77734375,151.26171875,137.1875,6846.068719270099,8145.007507257826,2587.8308346042654,2438.583138542281,3781.70318195804
129.9453125,126.6171875,129.49609375,95.64453125,17118.78357779712,14118.022846644559,7010.457981696129,6917.136333336997,5996.0113141716065
161.5625,165.21875,137.046875,143.0546875,1619.2034050239004,956.2419383559713,1142.9621043554268,2404.6641484860643,3313.32383091029
117.23046875,114.8515625,149.375,137.75390625,2585.170359887572,5814.22715906281,957.3568245554064,2193.077126782885,3427.7185235640945
139.96875,137.78515625,137.23828125,163.21875,4376.74222968383,3454.8155969793156,2840.047589310916,3964.8235787010244,3641.2046636093314
157.0625,174.03515625,134.265625,119.0703125,9243.498693805921,3668.830725629589,1019.2972947390055,2347.794259398931,3805.5752133662377
132.41015625,116.33203125,186.3203125,183.078125,5857.254360632701,1088.8442942786712,2537.3558499628407,2170.8575090063023,3312.6509367718663
123.37109375,127.203125,107.80078125,112.171875,635.1927629624752,2000.587307991055,1349.8327109099462,2546.4317060624235,3322.0052814618994
154.35546875,168.125,165.58203125,164.98046875,1236.2616337729908,1163.1150376710232,2121.417624505459,1321.948760649024,3296.153959494879
118.8125,121.515625,126.5234375,127.4453125,2015.3645169190745,1945.7622685665253,976.5048295990089,3233.938265916605,3266.861918663333
139.82421875,120.484375,149.30078125,131.66015625,23601.448408263965,16283.330377876227,5081.137110795881,6219.112659541533,4467.219150088266
127.484375,162.8671875,106.2421875,124.734375,3321.5653436404373,2654.106522866555,2141.804011878873,3226.534400760639,2739.2367214177766
133.20703125,123.86328125,142.48046875,141.4921875,3752.288627474214,2085.212912640366,3869.134836424536,2488.9003207350056,2482.9320502294795
126.26171875,130.76953125,138.63671875,134.34375,5389.194887044781,3800.8371569377014,3734.3814825319114,3306.108092199075,2907.1325660452526
135.9453125,142.140625,146.47265625,146.37109375,2787.3165677105726,2951.1559973635112,784.9140332658287,2420.0980637003095,1991.3864396513343
155.10546875,147.9140625,145.16015625,153.90625,4797.620776668594,3976.714418357221,2004.5759125922027,3074.929630278949,2845.10252064334
140.96875,139.140625,149.0859375,143.37109375,6168.577408319686,1925.5078984177255,1757.1842835893156,2994.236000804025,2119.2626438365855
138.37109375,132.82421875,147.47265625,150.37109375,4430.688727898908,2215.0594602369138,3331.8456245264115,3633.3894546655797,1938.2550685090484
135.890625,135.609375,140.9765625,143.671875,11877.027415901268,16282.16384883505,10147.29252745468,17795.495139614115,2138.402139627104
147.22265625,143.00390625,145.01171875,150.05859375,2186.3937531836414,1605.2004061877037,1560.918571699939,1878.4289067310788,2302.564859185983
134.0546875,141.9765625,156.515625,148.484375,4999.292983809265,3684.3150875149486,1479.2144932389538,1981.4976524269343,1962.615840345547
138.72265625,144.72265625,150.83984375,146.02734375,5817.295258128198,8601.991376228027,4769.772502826447,2813.98630158499,1998.6764085469215
135.84765625,126.359375,128.30078125,129.62890625,21236.46157842477,19748.323957366974,11688.867443060455,4432.0021778031605,2502.425397154083
150.390625,152.5390625,154.78515625,154.55859375,4445.266624261188,1506.962698951864,1461.2515329356127,1400.4543402012218,2063.6012183889625
154.671875,138.5078125,135.84375,143.4921875,1433.1101314515035,2200.5034958241054,1653.5324474193617,1818.3845852253926,2206.096260725366
87.98828125,135.69140625,153.796875,145.06640625,9570.46396770145,4279.386442774999,3628.0485026952856,3330.4322585062146,2378.0720783239294
160.2421875,141.6796875,146.93359375,146.76953125,5398.336615726356,4322.329336638854,1122.0784137127762,2359.5142069228223,2157.4061367377035
152.29296875,142.9140625,143.4453125,141.30859375,1527.1143419313903,1976.5632490170888,1299.779543056344,1489.664339943528,2052.4926187630704
107.7109375,116.33984375,135.765625,130.81640625,3926.768899301459,1892.8335422692057,1947.7820217022231,1639.521170156767,1885.5182492061722
156.3359375,174.625,148.08203125,166.703125,5684.525652663419,3070.9677592188655,2023.9060824711587,1538.2709492341824,2026.8918847471427
143.10546875,122.19921875,140.4140625,125.65625,3601.0072929298826,2362.3509368800087,2872.981970967013,2271.7241932413776,1777.966117203097
150.75390625,134.98828125,155.39453125,157.984375,1961.154384985376,4935.695044324059,4369.982902594666,3958.86634191326,1751.3223792404744
133.76953125,130.8671875,142.40625,143.125,3818.3749311890583,1790.5252682441999,895.8131604165724,1827.4538797085247,2308.4258900669106
131.06640625,149.86328125,152.28515625,147.89453125,5508.679212691904,7965.777571896321,5514.417753463244,3544.8405806149553,2279.634758241574
144.73046875,141.85546875,144.625,149.2578125,3410.169518445274,2089.0700906437305,1596.8710541356925,2053.7402310661164,2097.421881539932
125.640625,127.9296875,136.50390625,134.2265625,2263.4872218672367,1668.7237895482979,3066.184298178673,3068.4079267148604,2525.911295595283
152.91796875,133.92578125,158.15625,153.3828125,1390.9413471220207,2860.9465929396483,3310.3528075487066,2738.4923805792064,1846.328343106543
192.19140625,171.6796875,141.8046875,150.14453125,6603.33501995221,4337.637145815014,5054.35041497991,5412.320841642479,2033.2211156045234
29.109375,86.38671875,125.53125,133.453125,2007.2788249568976,2961.6606252108886,4049.640537383724,4288.189167463841,2129.9798559986157
197.36328125,168.2109375,157.55859375,149.98046875,913.4482163528016,839.0134543704553,1696.3119777961153,3452.5545496956775,2274.5144513417827
133.33203125,147.046875,145.21875,146.90625,2250.313601791191,1846.1797459638333,1102.6097143108368,2089.4775403040076,2421.672663392711
147.359375,128.921875,152.671875,149.6640625,2879.459970311556,1499.5887692066453,1900.3830835316792,2557.6682445407796,2771.221436997357
136.55859375,139.95703125,136.1484375,136.71484375,16888.425432452557,38611.49392850626,14303.812047897813,3973.845098134043,2145.8385768143016
130.078125,147.6484375,152.45703125,153.66015625,5855.940808907161,2917.553402494472,3156.067673184785,4440.963806257406,1889.6016990457795
148.1796875,130.01171875,143.15234375,142.859375,833.5616768131212,1357.067670219858,1101.8925778263617,1918.1544039960058,2175.411461100696
137.49609375,144.53515625,147.48828125,143.23046875,8093.147878713994,16820.768899589857,6414.81372970156,2658.860920090034,2550.6088326538384
138.84765625,135.69921875,147.140625,149.2265625,5163.965725110702,3974.7735409181364,3215.7072368857143,3533.932187845529,2305.5002092622603
135.25390625,144.21484375,147.234375,143.5234375,657.176970736744,2202.7545569580584,1161.2081280672849,1211.6029369259481,2164.219973113634
148.05078125,136.640625,144.046875,144.09375,1370.3994048798338,2076.2173180408104,1679.1273898248835,2506.5346605154136,2234.98148238477
137.109375,136.43359375,140.61328125,140.01171875,2496.7916195083903,3185.1367450226335,1661.6859353020268,2351.4084882295315,2324.388818621298
140.140625,146.5234375,145.33203125,150.48046875,3428.983794738415,1993.271205937718,1965.9329601906709,2339.4361749545124,2306.171914729744
132.69140625,126.21875,140.203125,142.9453125,17222.875054583812,29624.168075759528,8755.423758751891,3644.76063237463,1557.4192668665573
145.58984375,144.86328125,150.89453125,145.80078125,4899.3487530990615,5555.789099053008,3987.2148763367204,2597.32406132752,2190.4593149682673
128.29296875,133.63671875,151.87890625,143.84765625,5141.823465867202,2254.5556474157465,8024.981573126637,9869.392803696746,2342.8481040251
155.31640625,150.390625,143.51953125,150.07421875,2509.9367968509982,2950.5092540322767,5892.971889592176,3731.8778158762943,2416.8821753004477
134.57421875,138.84375,145.1875,142.90234375,1729.2469410615408,1870.485162418786,3389.7015103197386,2253.359161853029,2006.2862974217946
139.171875,134.63671875,146.36328125,143.62109375,1989.7979375862542,2392.0696345193455,2012.1433857226941,2442.937917616759,2031.8953286749827
123.7890625,138.58203125,144.51171875,144.03125,2549.6811870438632,12169.158964066772,2984.1736967882644,4816.393099746362,2751.6605972777324
158.08203125,139.953125,136.046875,143.10546875,4924.296788571513,4065.8863552428265,2117.2277304628374,3058.9975721480996,3265.8168298066385
136.359375,139.90625,156.2578125,159.34375,1629.5569779824116,1809.3933571173757,2024.2121942653907,3966.280297721566,2701.119753919237
142.6171875,141.609375,142.10546875,142.26171875,1422.1842605213037,4122.795164932055,4913.204803963866,2487.0579230517887,2756.3610459624742
130.49609375,138.453125,139.921875,140.37109375,3479.0726882224453,2423.9733154587025,3365.8428566320845,3405.368966723051,2389.4328407980015
129.609375,136.02734375,152.578125,155.30078125,41943.99557796783,47344.71955393842,8929.198086552711,5486.208653672263,2312.0550732054053
137.61328125,138.24609375,134.25,137.43359375,2164.9786584364765,2153.446209969487,1142.2771333250594,1217.1778011317876,2730.25330131611
118.67578125,130.8046875,122.8828125,140.921875,5317.885924003007,3738.0657627330756,1551.184638854163,1923.2821625675851,2229.208824227088
158.50390625,158.86328125,155.82421875,168.1484375,4002.443015185903,3194.211472942119,1714.7942988510345,1881.330940663453,1950.1543649014066
132.66015625,130.0546875,141.98046875,132.296875,1614.2433666657316,1588.8206367692574,2106.8144830361844,3127.2865710052847,2432.7877440306884
139.37890625,144.06640625,140.30859375,140.56640625,1092.9277236340065,1798.6132044327323,2010.8654359405473,1284.2232527940316,2366.5671634294017
132.2265625,128.52734375,138.49609375,143.359375,1600.6266861566044,1649.6816250356135,1940.3048033959763,1573.8684324169376,2110.721390458593
142.56640625,138.84765625,151.296875,142.56640625,2650.8439972467995,5569.356418255321,1538.3832337736196,2895.9505999277126,1807.759227015828
144.33203125,137.1875,149.45703125,141.2890625,1751.2356732185858,2510.7597561699695,1792.4063760094366,2668.9190473146427,2039.3663255803924
131.515625,137.0234375,142.2109375,144.48828125,1725.1503624821855,3181.9651184317054,2496.5072112026237,2631.3077316715867,1585.8865905438174
143.79296875,140.49609375,161.1484375,150.23046875,3329.063124507047,1980.7401490925167,958.292486388151,2899.9700275865926,3068.2379650939793
130.328125,140.38671875,128.13671875,132.8125,6476.146849741198,2414.227722829428,1429.3649637798126,1892.539485016388,2300.409443363723
149.1796875,146.11328125,152.5703125,170.91015625,5204.765359016694,2426.6504302520148,1831.3885986741311,4507.270513130097,2039.9905121198904
123.453125,131.83984375,135.30078125,138.17578125,2417.8049104195984,2427.56277510892,2065.2489715034453,2257.0228048429376,2102.214131612874
163.71875,158.02734375,163.69921875,145.75390625,2692.568722220205,2169.2706037566854,1071.704823206463,2340.1780016911885,1876.4502240883971
142.421875,136.56640625,138.65234375,145.38671875,6228.9189722034025,3242.973126856928,1314.6448350059807,2378.481626715281,1922.048008913389
136.41015625,135.81640625,150.29296875,159.30859375,5422.682813737626,6048.636240374574,2620.4292450546845,3760.650080803758,1821.0465055460031
115.49609375,124.671875,132.8671875,119.7734375,1316.1301758268585,5915.2090523801735,1715.5774217009866,2923.6810930788165,2093.4374664802453
157.5078125,145.1328125,147.84375,154.21484375,1421.950102426631,3289.0722591572267,2482.0041750559267,2633.209802776797,1784.3997176299063
132.1484375,138.13671875,143.1953125,142.7578125,4785.406963457328,2050.207223350878,2193.574770397714,2374.4618894740297,2130.973159242551
142.51171875,138.02734375,146.59765625,145.99609375,1715.4211085508214,1430.9758595592139,1495.9343496517733,2321.0014623337597,2938.231190516146
128.21875,142.40234375,142.21484375,146.51171875,6812.198346328674,2092.306582206489,1781.4450965199894,2644.1437798520824,1868.9818066201701
146.90625,137.3046875,166.734375,150.2109375,3759.4833361373044,2654.2494328318817,2640.844865762987,1425.333869141875,1835.8789692604528
143.75,143.90234375,120.40234375,144.6171875,2483.739856337933,2352.788295020994,1757.333641626662,2438.102017658164,1607.8297955362161
127.14453125,125.88671875,153.7890625,133.1171875,3218.071702122614,2140.512026657813,1358.7687770347625,2398.5788714748196,1498.3402585835938
151.48828125,146.15625,135.23828125,144.44921875,7259.752079621709,2002.9908312962307,2223.1242885917563,1585.4568668796896,2088.803037109559
126.71875,130.71875,151.55859375,149.8515625,3874.8792297035907,2601.3736292566155,2630.943162660237,2264.2038995590106,1497.9697330571194
144.6796875,140.25,148.4140625,146.01953125,3494.372913635397,2196.237472963521,1221.3206601951529,3708.22618116915,1533.761775742891
141.7734375,149.03515625,148.828125,147.19921875,4221.974927300587,2411.003273352091,1412.3093204968657,2843.2801500797777,1738.1219115664214
140.859375,125.1796875,166.203125,144.30078125,1907.4282867527854,2053.8741088909164,1794.8104935888987,3505.2162444668247,1990.585588421015
136.21875,151.375,121.06640625,146.2578125,4801.384580489617,5748.270914862967,2192.525987293418,1282.2821660045179,1176.1558934938648
132.34375,137.26171875,146.36328125,143.87109375,2072.13287771623,2396.97455949529,3636.362862115033,2276.4684734353777,1579.573087816897
137.7109375,132.19140625,144.91015625,151.52734375,2404.4558421016,2012.5317670779252,2206.621059511881,2449.6979972923978,2157.2478158818258
145.1015625,150.6328125,145.84375,144.953125,2884.6326567463598,2175.89519861309,2029.0551076795684,3637.723266860731,1987.878527636336
146.828125,136.9296875,139.76171875,138.1953125,5311.127389369864,6937.617715345245,3369.8577451561114,1797.9741093067262,1535.408106746082
123.84765625,131.875,141.74609375,140.5,7562.926052826171,2528.5521441645114,3824.802124951832,2278.5661248649767,1178.928630361208
161.40234375,149.85546875,184.765625,176.32421875,3367.461045179027,4927.982893390425,1813.2029075507098,6156.291865855783,1602.55108465482
141.24609375,143.73046875,112.984375,130.40625,7361.91723024394,6391.3141523665845,2844.3917313023485,4251.466860315491,1420.873918393274
119.20703125,127.27734375,146.796875,144.3515625,2132.925242787776,3737.6272433937606,1148.5661135816254,2605.2015641425705,2197.1586530841223
141.5390625,138.24609375,154.2578125,146.52734375,2498.6276285335907,5427.325066251445,2012.7830995182267,3161.2710783138173,1606.4038933969184
146.38671875,139.36328125,165.0625,146.30859375,2141.0221216903137,3179.479350035965,6078.161278204199,3546.802633339991,1993.9856520733142
137.578125,134.28515625,122.1875,140.70703125,8217.60024050181,3238.913659642866,2087.3939789435854,1721.5681447958534,1234.1899395298876
136.515625,140.74609375,150.109375,149.79296875,2761.180372449654,4430.453235279537,2357.7375447252143,2302.7574030245705,1332.51427434228
143.52734375,143.8828125,135.35546875,139.53125,4028.8242013350896,4193.109223938653,3044.1967350994423,3640.045740691029,1589.7544653747282
132.66796875,141.625,157.1171875,162.69140625,2071.4155313488695,2584.9323355807705,1141.5444173792828,3684.4222128035663,1347.3549205239242
132.375,127.41796875,140.6328125,134.21875,2565.1433187849343,2750.0631533586015,6864.282932307439,1952.2499155674448,1423.702918996403
157.3671875,151.06640625,145.609375,148.8359375,5416.113875062514,1509.6271281425095,2490.3351744312076,1886.9200545492558,1656.021265101742
142.34375,147.72265625,149.0546875,146.734375,1766.333681678386,1408.0260498270582,1246.6071584330455,2070.465879545245,1924.1413862246118
130.44140625,129.06640625,147.4765625,148.9609375,6930.874101334249,5011.372159211546,2144.2868128802324,2703.582288750346,1620.9977314075775
132.23046875,142.77734375,117.859375,137.03515625,2400.5645759173594,2188.9836670995137,4784.4710301513205,2932.7633397854197,1765.9238394614067
153.8359375,137.58984375,173.5390625,149.58203125,4027.840767536596,4306.203064684118,3502.48824946578,2758.5995911894233,1668.7546580237215
131.625,136.1171875,145.1640625,142.81640625,13429.601725207303,5078.746071681335,1737.3876550162527,2291.1807651385725,1528.3284095454765
124.56640625,143.65625,132.421875,151.83984375,722.3513151151527,3877.4563537759814,6780.570876398708,3723.033862986624,1850.6910109918658
140.25390625,129.421875,153.5859375,141.4140625,3248.176040056759,5541.612932103965,2979.6484349096704,2410.116898735474,1503.2795113566979
155.0625,154.640625,145.41796875,144.84765625,3630.4487749128675,1646.1074819587434,7530.088746734429,2082.558219627179,1727.8550581963075
135.234375,130.81640625,147.2265625,144.94921875,1178.0932677150704,2967.971556558524,2410.2963239024916,2518.8638209674564,1625.3091210754003
121.203125,125.2890625,131.4765625,137.59765625,13353.157601198873,6546.544245456806,2724.6654447512074,2258.7958208989126,1531.3306255207713
143.9140625,146.69140625,157.85546875,157.2578125,1879.8910487002768,1989.1128958656159,1074.6165443400982,3386.444169123078,1348.968999155115
151.7890625,146.74609375,142.33203125,144.7734375,13238.172367705238,5122.434489255038,3476.265837973976,2428.0869351384335,1299.2523786849547
136.90625,140.47265625,144.0234375,137.640625,3482.9735621126106,1969.8337211397004,1379.3912470305995,1492.4992742435763,1502.7181627112066
130.984375,126.17578125,126.70703125,134.13671875,2679.126191355108,2788.596193354647,2483.59264771301,3204.2409524869217,1350.8821309345194
152.55859375,155.2890625,167.02734375,160.2421875,4974.698246374715,2704.8745985682863,1164.2722046275076,2500.9668252391284,1354.0595084904553
132.671875,142.78515625,152.1796875,155.71875,2568.994658884064,4955.016537266987,2701.1882992440915,2881.8237195615648,1290.10629287654
137.03125,123.375,139.4453125,126.0,2382.4397680821658,4910.56410937144,1676.2253203081532,3592.906828655357,1511.6248743019053
147.54296875,142.41796875,147.45703125,150.13671875,2884.337459522628,3893.5270298093587,1080.6601175612002,1850.8968710047063,1498.5846657648428
144.46484375,151.9765625,146.47265625,150.0703125,2915.785261822709,2678.6182116757554,2937.0296312188043,1511.7143831839273,1814.9674258773132
125.08203125,128.09375,137.07421875,138.89453125,1816.7276719412237,2098.1376632474853,1328.5724175246396,3647.354638061777,1803.236427915099
138.375,129.3359375,140.59375,148.4921875,1345.7803394994178,2602.7335369907064,1388.4795100102206,3036.209158383046,1405.261436944135
140.3046875,154.31640625,154.67578125,151.6328125,3516.997556048185,1013.977373359825,2555.8442991595275,2579.049254349689,1649.6393033254983
138.57421875,131.00390625,151.11328125,138.48046875,1989.261566146631,2783.182079757359,2489.2299982943027,3352.8710299464074,1677.489493278389
135.46484375,149.43359375,156.62890625,143.48046875,4063.2381832035476,1353.8798327041895,1652.2658468320005,2647.7352782525254,1651.7442078751349
149.44140625,137.87109375,139.10546875,151.4296875,9324.063110047382,5035.0627169989075,2338.3793623356723,1599.6327320409468,1573.8103410317835
129.37109375,131.62109375,139.31640625,145.0390625,7497.721665125584,3307.988417277256,1189.9618350007677,2698.4874079830192,2490.6528176083702
145.17578125,143.375,139.78125,137.56640625,3873.6855473276746,1284.694590452454,4305.76353652767,2168.49275066602,1650.2241805394187
149.51171875,146.203125,159.8515625,158.11328125,1999.894498641846,1741.1073975546435,1906.7670009633862,2533.231605340173,1469.2807918547778
129.4609375,135.91015625,130.296875,139.2734375,2413.8101105929672,1698.485668664442,1434.7220254456402,2033.444826839034,1104.6701581458092
141.82421875,138.3046875,158.6875,151.16796875,2294.6853566482573,2185.4805455452943,1462.6377647163224,2132.3676239047245,1258.0832770423394
128.09765625,141.0390625,128.8828125,145.125,14869.798310015858,3606.1683719045477,2131.061519738619,2626.189939666943,1498.6523729316225
136.484375,131.140625,163.421875,144.8203125,1359.4080908443525,2133.4612992073708,1337.316856380972,3140.4317472462885,2776.229274416067
151.19921875,141.05078125,156.015625,154.296875,2083.3129339654406,2855.334416644895,1210.769823893378,2921.203317673736,1965.3840989302464
130.6328125,137.44140625,130.8125,128.4609375,1200.3236567769798,1087.015481761343,2399.149649235431,2296.6584031808193,2127.3550821923022
124.171875,116.6015625,147.71875,136.8828125,9008.162746934016,4440.087161690473,1716.7973606402356,1591.8546056224445,2161.2718150996625
134.9921875,133.80859375,141.68359375,158.2890625,3814.242465187656,2354.309364232082,2426.532460215295,3651.8975147433953,2109.2614725551666
160.01171875,157.2421875,150.671875,141.921875,2271.2193973804624,3119.0784259659645,3303.2271815307117,2626.0085861510715,2816.8404066368307
126.7265625,129.08984375,137.89453125,139.5859375,509.88627059226576,1844.1972458217083,1137.9280175690683,2489.40421674927,2014.1916804028538
