Fp1,Fp2,C3,C4,Delta,Theta,Alpha,Beta,Gamma
22.39489912873196,18.230689431545194,17.675227263458122,16.33943880286235,19.047752132670634,19.588801129232394,19.135293238156034,16.002099444200873,18.648549218541085
21.66831052643474,23.91326775738746,21.34133374145934,24.175734092422857,23.152265151664214,22.498071130837694,23.67550388440595,22.29680921853686,21.279306053741042
25.187699721289498,27.624662726516206,19.344301650021386,19.718093206149845,24.206211994530598,24.44052489180593,24.2446172787731,22.317268622910216,22.17626354053818
17.449918005726264,13.286140130594795,20.000451318483467,26.395754474247433,16.561975457495624,19.120942487784095,19.09045156850539,20.01301992496422,19.572647901618236
18.650625323533145,24.047192653211262,19.99823563299681,20.61763261628567,21.884023098261054,18.661001935796005,21.29157452004469,20.993948481286914,20.01699464952386
15.106181421088463,20.616641141404273,21.53776974952695,9.349796728320756,19.154381861775672,18.421012324266407,16.895354995978884,15.012842343036304,14.912011554586279
17.77853369961944,22.566971959833445,19.15260016616102,23.22416642583422,19.80784257959884,19.44410664962709,20.698225508042015,20.06505966047376,21.705815815954008
21.88650246522426,24.294970008371454,19.435392290715676,12.96179351012018,21.33568670135364,20.947940645469014,18.828655403399875,19.38979188967085,19.09663616577608
23.78494308322676,21.058987806135896,22.755224964772626,19.922134668845356,20.86608335134104,22.787197379925146,20.937111541542638,20.918014879048098,24.041707600339773
15.389173379111874,21.482065732971098,15.339816327987553,15.90126376934462,16.843991997959016,17.6345446453601,17.694754582309745,15.439176435681802,16.97425505579494
24.3480296005283,20.930624162226806,14.577029680193972,27.570844137856746,22.201329416704827,21.579751799279936,21.023812515317253,21.7846014388874,23.717348082684364
26.778189294024756,26.85158100894141,13.256313603252575,24.75839170972054,24.24870845217267,23.43855537225124,21.134200079157793,21.293862139477653,23.274431178594117
22.067174516118506,24.093799800637484,18.731658254481022,16.032717433192968,20.896945291644442,19.97198813258712,20.19957617781731,18.239422590672557,19.33338442989517
29.38397906279033,23.102917688686805,10.585071035123507,18.49056932751555,22.376294563021986,20.474735954906752,21.8458745806788,17.47868450075256,21.362811466989623
16.131054004482134,15.645241394538587,19.84861638423871,19.97839227859687,16.666345788317305,19.033069893206026,15.105975577061834,17.61917012190519,19.22712151144031
13.776726483442914,20.107101283934227,17.56322762199779,22.453656286246442,17.02236741786325,20.307257823255952,18.186847645751833,19.008021782928573,18.31410817663882
11.106398755478606,26.49334580169587,22.53855879928423,19.11660764930005,19.233170570005182,19.648392375190056,20.48894261676592,21.335703039916204,19.32006102541081
27.480221557445915,22.188482865619616,15.312330758140037,14.900420402476533,20.233604589170792,20.134888544100153,18.14686746270572,16.972280753667093,20.471915744181057
23.27182828177029,25.29765734794569,17.186726858329973,16.129765443199787,21.874000918269875,19.664144807815248,20.258161566610354,19.842667607583333,20.219354036486344
19.722076645447725,30.832559001638167,22.488813333173475,18.982072814492835,23.88454384238021,22.733319574730103,21.86692320413551,23.7262183448113,22.22869483953326
21.399843131599102,27.193030346044083,23.53254258711261,23.937827915058765,23.247652979740188,24.64423386168456,23.008632880946752,24.436521316631257,22.74794127190846
14.372554763508116,22.46579168849871,15.27939053699272,20.711351442144174,17.13643961960094,18.417791723574027,17.804853900083913,18.669557613031298,18.063119773290726
32.228759898084135,19.445054149021363,18.72712493034864,15.906340293539937,23.610684778548332,22.2236752406578,20.453671927616348,17.921810041445383,22.72825983675555
20.646105909876137,9.232252019720509,19.17767591073619,21.59349111083916,16.543952289560604,16.62472133368586,16.45608053464119,19.422365919321468,18.649576810449627
20.546973973024464,21.158075387635737,19.494613622484593,17.45206064448736,20.21622477229654,19.66156219034145,19.603699155366034,19.22845112911317,19.714428714914067
23.62883311949346,20.369937520915755,16.94969736273751,22.561632020747364,21.33761993670813,20.64548775548233,23.10466406650921,19.049983002326297,22.046077965023763
22.405046158683568,23.95183097197688,23.12553359249454,29.10804167331442,21.582964324663042,23.563998084304565,25.405356416565212,25.1593325617118,25.064334172845562
21.119420121395656,21.230473865126562,10.441186065513818,17.564694516225803,19.314497244293864,16.515251061700475,18.599476409103815,16.54938955862703,17.953482316266335
16.04762772277344,20.39807470281603,16.315479060795663,22.206420638905485,17.732212491656906,19.780974467191847,19.5391629697415,19.384845095884433,19.554085668187046
22.357341785679978,13.103005347463897,19.791722931091787,16.01842667184908,20.366988747382962,16.994617133791408,17.12011057134197,16.493862057263783,18.22827581131882
29.41012248237517,17.30016085424967,19.828899247797374,18.55094493123481,21.583323053009217,21.913408079785796,21.583364108030416,20.65552548709434,21.577536950349955
26.727100230774887,24.383255204002786,23.411036122459052,19.118249147488406,23.73253428399711,24.114669854259507,24.507604437123618,22.588591175309,23.78073333391829
27.965933133196984,30.57953815566347,22.79290157280515,18.225265359822476,26.538432571937857,23.702440591655545,25.71924702315381,23.998445363905315,24.49662908803234
17.443921617844076,21.512373081271882,16.857833498771104,28.852054755100095,20.101278196469462,21.30063594043952,21.361096745615175,20.64406510349595,21.281320770704646
15.051975898707095,23.63905536787062,23.19948497412242,17.773627701286472,17.578999407425655,21.13916264569075,20.436082479690544,21.890802552866393,19.370811373597423
19.37106539950176,26.762390784764026,15.143833024890181,21.34740615513947,20.11155056360579,21.13849006233579,23.11904780624301,19.934055279665717,20.763877074243943
20.278624561443472,17.945530318998753,21.72354953116735,11.279652522706272,19.55910423935496,18.070502645496767,18.64628245073531,18.87910740336115,16.297674371343156
25.470957592354743,23.83407021642721,25.242089913683973,20.72798625347844,23.511696763522156,23.022569352808144,23.503616636788447,22.094273535181912,24.008145647072315
11.537676851425903,18.297549468339206,22.859776427419877,23.56821836940899,18.403139079873228,20.714589579007324,18.991768272883895,19.62623454098607,20.609746594487454
27.64775159730307,26.324122192455057,18.423081534096493,16.889610629683798,23.876031067596355,22.230053974640004,21.266990091793158,20.22568755412975,21.33103822159786
19.209960507105052,22.757015239758662,16.67288491291151,8.959111435838349,17.84220369959386,16.579378274054363,19.24677897184969,17.29691151455113,15.834125889778567
17.8655946502629,23.4922590699072,11.885634814962856,18.8453929246907,19.065826094328482,18.413034366539748,19.626090090399458,18.85569398007381,20.868901272699038
14.939478123699162,18.087007012907055,19.242158551656814,19.068735401542114,18.764815990661802,17.25761240368416,17.9175578087234,17.64040695700189,16.846164482163626
11.725716640671154,25.535161798053924,13.539131088116324,21.896300202977216,17.66468769234952,17.497605206295624,20.354897551221434,18.317193551429067,19.187853707491563
24.115852919809573,32.42356460615508,14.827461345544252,27.043612141653735,26.30369343226784,24.03172818560002,25.235022798245637,23.09551836920645,24.569338553088127
20.36658983594202,16.96044152285897,13.237016797053315,17.47978539759877,19.306785631042004,15.963114778363769,16.580111970747453,16.685647239305013,17.453544226354417
13.55019550129473,20.30120496176238,16.15843066937338,15.574847505358878,15.377751893529592,15.850657038686874,17.30262219996714,17.436049728251454,15.89827222116974
13.52460613968192,23.15803737084046,17.88812234205207,14.332328794514227,18.306502349046333,18.69164666296875,17.62441713356882,16.324617470399712,16.992013044318014
18.32107650354936,25.93203105997908,19.09445832466282,19.7923144681264,19.382692521855127,21.016797195265323,21.622826867355815,20.658584892871172,18.859561991932132
28.345107626446964,19.202268573552654,15.597973458344146,20.917417035274006,22.7349625496272,21.544857487429127,19.646599813748225,17.18086104750517,21.925066262293843
18.702043243181976,7.834848549286299,22.27713482558073,16.817378422549663,15.897118778914972,15.282969867876501,15.597537102952396,18.204032774213054,16.27486132532833
12.48428523440947,28.795947470820124,17.167178968040137,22.114730982903158,20.520357429950234,18.98118013748427,21.629006494166397,20.170289031367936,17.709256258021846
18.77128467957028,25.802530597920715,14.849110266937924,20.8615363072767,21.47750024830442,20.270826806076403,21.764252954490463,18.030357507197287,21.141063496715045
18.636382151261646,13.285262347566675,18.905169068973745,19.17292675857956,17.70824140496177,19.074970128736783,18.91504780856346,18.16718314975968,15.673376189598647
6.515566785292142,18.96215604110222,25.854211334175265,15.390341117023498,15.303177804467746,18.357078622408377,18.89921572298514,19.032905512521317,17.683492076142898
19.72852566741094,29.84091214763663,19.34064226614047,17.07254273806111,22.92743531501152,25.33005420144037,22.07302400302615,22.060515754919166,21.49358458955124
18.84532734895661,29.23898209228933,16.548577490505572,9.28097880926982,20.60940981767408,19.693588227432844,18.985549798085763,16.24347165679049,16.23440797524919
23.48103182406709,26.693200113394724,11.890154575525184,19.943148256792135,21.7115227633216,20.49539463413591,19.588676791220973,20.648704712394302,22.082018610058952
29.244780474726724,21.119437830200688,17.12235071611172,19.10536515498974,24.81132836992466,18.987203018779095,21.067452103160914,20.58347098941777,21.40302193048566
25.632825147738785,22.41493709406255,18.939712500352464,19.753915964357947,24.303835103498745,21.91169054133238,19.697086754318384,21.83602413621893,21.182128369631858
18.655556547225846,21.345370974369366,16.449676434977718,21.01727606225824,19.115837606720312,19.441748504720234,19.04548399234009,17.990847040716567,17.659888951945387
14.467370456291649,27.641198916344187,11.338461447036002,20.543285945728893,18.63896514441075,18.288608191213626,16.439053102516937,19.46180656856483,17.435166093389128
32.8667990162493,17.62078796752445,14.597738441986264,18.558467277415858,23.29000563766867,19.813832314527176,21.991914346657662,17.00492560974082,21.12511639810323
20.29609217007244,17.971001725578976,23.81815384355103,19.19467217265101,18.581136929740786,20.366798964941513,20.708378846513817,20.69966105488518,21.023206502268245
20.06964645956473,27.05137293418008,23.736004014921843,13.382734333215321,21.892309122773813,21.746760090354524,19.033770189074403,22.231117766132588,21.360383493783658
19.879374564449982,21.778192722442192,14.453443323181608,16.665117417242296,20.642112249921304,20.268104173151556,18.004168314665538,17.631257627883244,16.968886024988198
20.990423803839274,28.89233677726904,20.691027148797687,19.201884214733845,22.372488530917533,22.54260875372963,24.41157360850846,20.675323942480997,22.244905160143155
19.278197940380288,18.64243896509727,13.285708860919305,16.05658569635056,19.681354669801514,16.814714799005,16.69006671485111,16.922976902173026,15.145810002965062
17.131689965598817,21.726108198305873,23.61726512797981,22.440603183490186,21.510148099265653,21.1135695443173,20.230545675205676,22.577432095202575,21.21470738487253
17.26570529379804,17.387935075780234,18.980943391576947,16.36547167617988,17.95689663673287,18.42033012084662,15.714511590028533,17.289976167965662,19.52520896520573
19.836233648920008,22.036813407117837,21.798565994466134,19.865221644993266,21.45261613107233,21.26766857923005,19.128562061430422,19.52796968155038,18.89770003968658
17.282876144331176,14.607265315006005,11.139626611269843,19.466262627261344,14.55267494087935,14.793984759030778,16.159587642323093,15.380220639993487,15.159453474566096
16.435771086614178,19.561832895225187,20.71054840769955,21.98511037444164,18.5182502699726,17.839922737181404,19.239443068670393,20.272268360152346,20.308015913475312
20.532151138459483,14.818730675359411,17.969303745261985,22.603164696113208,19.954055986977096,18.706781718389706,18.629843422199084,19.14194150460382,20.343396109466248
18.725113912895722,25.46961616595629,21.40771628316337,21.776130443871757,20.975557376791492,21.853872332509642,21.41489753802782,20.477158910737117,20.58472305178017
27.519964942913443,25.58294669879826,21.6594711923914,10.575975194467466,25.133493501678682,21.731172737945975,21.1943495576779,19.286509810991454,22.350847354810302
6.745150958034941,13.348686347578274,18.263138757898997,23.776592592052506,11.35591310883545,14.405438294415337,14.306229165188132,18.26279026763601,14.663309653649016
25.45753425961231,28.669428727502865,15.59668144361634,25.10923289677839,23.21594348802188,24.826468655334097,24.02432432556686,23.927546229246587,25.69671978874405
26.230425962488145,34.48707563209927,21.118784728717976,17.071502862714123,28.67058497222636,26.198887049129496,23.304241052748186,22.88414085011947,24.580402407765053
9.633048837959253,22.230031933681705,17.75938200237949,19.9465876506914,16.056927134592925,19.34345747618912,16.636420148136708,19.940339425759603,18.142988785844462
18.286562029598258,18.794428698876775,14.50886018588943,15.436673279476873,16.859892899633568,17.882613028025844,17.76745874612546,16.809436421783857,17.148456495941243
18.142795670021044,36.121652955015236,14.319391074169257,11.206485973071395,23.440881793652938,21.594486839501297,20.323786417794423,18.362097345847623,19.549957403118963
12.962441526410894,15.405157508487447,12.091342334750474,16.045138937830455,15.075127778807238,12.908183537093205,14.811701923071201,13.01501248592179,14.911706634499225
16.110916562045624,22.10053233434549,15.958835361747747,16.83944384214556,18.87099234694324,19.851269553738067,19.90282041788899,16.49608687688547,18.641768203109397
14.447120772670857,22.898111363159618,22.410768184297513,17.58059707459274,18.3185971429229,19.07057228280235,19.27449533837568,20.880361616702434,18.637263463513072
28.761352217118116,28.725738102262074,18.711319198821737,15.164343639976048,25.094042945350143,22.747848737669017,22.862148549569472,20.128618039580527,21.765216382259563
24.678391965737305,23.79869487563394,15.880929176307838,16.066299332731045,22.10540984124451,20.759727755903125,19.841757881752194,17.78447692327687,20.080393072925865
26.357775474970794,19.506830521057744,21.219423752720317,18.95597471348637,23.229040910345574,22.037167107012255,21.06658696816666,20.531095227808375,21.071888080051828
23.608360320216175,17.24407814806022,14.670093513106444,15.919092067559433,18.63401190786323,18.05197870284968,16.849815184841777,16.289585856804877,17.63899794072845
14.354741143913854,20.290890898769323,18.381401097331114,21.174097330200112,17.793590790303266,18.307166812323835,18.63434742874945,20.099209908331417,20.047887181254687
17.37739866860113,16.96536319527428,17.281478509097937,21.72664260558976,17.936919689198707,17.487929138794367,18.692769351236933,18.05589899297086,19.203308613888055
22.44687280613959,22.239126598923416,21.11652250235341,28.521550984657956,24.012716457444593,25.73491205714869,23.991788562211493,24.496826932761707,24.53839443972754
13.889360955540273,19.179019100697566,11.691086516321997,23.502719728493847,16.75240521747428,16.70013388341286,17.1299104021305,17.391695574824897,18.464288871035272
23.56499215086194,14.529811033551248,14.599209016741376,19.97241223331366,17.195221552254498,17.28441550728407,19.09277691343704,15.419872711125041,19.504535818076597
18.798373009209325,28.27572894187452,11.447017363621866,16.518942813329286,19.729735331818002,18.266730565217884,18.789452222751137,17.363980541726676,20.406821502694637
18.125895962252013,19.511637382854804,16.96161311276292,20.174989406695996,17.584887792996014,18.84682257154588,18.284232077907472,15.884300705633025,16.69027138149516
23.554799841017456,15.659315975123437,22.845710014529722,20.306383839665425,21.287582536428175,20.521767333610594,19.66456423560949,19.822319075185966,19.861767690338716
22.2213165574302,21.158704327562294,15.978211161385891,16.946747643977357,21.049608268420727,18.95846127826167,17.527269711011005,18.39225812556529,18.477130510038734
18.1951691709046,22.341857829838293,15.957264247217397,22.13492558701151,19.487126411068203,19.937482221487816,21.117719386679436,19.300628757789152,18.383136365315075
25.79664901682124,13.267666372104832,21.486897696736545,13.407607941272499,19.668972821206655,20.030758114713514,17.79065063124645,16.08234753121792,18.82511267251769
14.594683362000513,23.658238335628813,22.2741982338212,18.022400657849957,19.26159435107407,19.7080950685142,18.71171300403783,19.38835372723573,19.131545215275107
23.07967803472132,16.764212156548677,17.64571573092484,21.223433837269628,20.12154066424282,19.226684482842366,19.260721711539144,16.477213565080472,22.148255377710868
22.96550628984192,30.555144045953938,20.738859416199567,17.849663409631614,23.645384302209116,22.903386525990207,22.748904503872964,20.71545897050001,23.407140744125464
18.452267803430047,24.619802560383675,13.692181836488214,18.172982386282914,18.103871394643686,19.113343717829785,20.372821082548985,18.27701809221845,18.14244550480019
21.63066511121059,20.000500049453418,23.511897335701654,18.44885655523088,19.149542139428323,20.501154047460396,20.569832659807965,20.545149483286522,21.22069545746087
13.744432118073485,18.27416114841325,26.594825175748205,15.657595037249017,19.131927862366798,18.815658336878748,21.201136935272633,20.534429564690544,15.9674252910004
24.620135096034506,21.47516146218188,20.0848631647549,23.69560372629683,23.173501726283998,20.671631778491676,22.532638066970215,21.913316567370334,22.948981798582825
19.075489317785056,25.063953707916447,9.662673514628798,14.92784931230874,18.93721248498976,17.31645067560201,19.239519712131017,15.296346943405522,17.235114348149164
17.386384897404803,21.872529357074,15.767078950408862,20.272637309639542,19.962191175082797,19.253456555558706,19.718586910062527,19.52489955732374,17.923530926244908
25.245046129184445,20.914205964315716,20.451301286677285,20.654591593129496,21.272531647924485,23.450056072952982,22.177323663171496,20.88133315622033,21.84179539816383
16.478281547286205,22.29185145408948,16.314068011334548,15.205512395164133,16.326602021069633,18.38803710930712,19.150276485206078,18.10414774168948,16.53378458654339
12.957693518182202,18.980705343815227,23.08879421700039,19.292417017522972,17.808521472088913,18.6211878520884,19.702132318070497,17.63780981970081,17.156387754652414
12.216854132380481,20.28397036578481,20.35262905774346,15.36147130902119,16.87187708058188,16.346965827652724,17.688410300418575,19.1393984590428,17.07531665765403
23.030049756728197,11.57103780547498,15.174097996936814,24.56416990022378,16.443261024070765,16.32109766644846,20.902432874612636,16.7660246134999,20.661204251382955
13.597853237518585,26.868631154261838,18.12905924308501,14.444868252095148,18.929550377252976,17.812223077654828,17.761710259786522,17.245656004388454,17.922350067334968
28.77397090992182,23.49398890160881,14.42466711744364,16.384411623072143,22.680936667847746,22.285315347763913,19.77434596204987,17.55676771572179,20.693141294289095
9.59035296058139,18.132720779832848,17.269660486350233,14.103099966577677,13.333111452372643,15.647215462213108,14.097727806523581,16.808228857369542,13.52595853478565
28.48228184145019,31.493674906776192,15.781627038269793,13.569205092529792,25.020837417237463,22.009921751047905,24.083970409840045,18.641075659422455,21.66350648651676
21.05508733601309,22.43508240196193,22.699047200932153,25.364861163529174,19.787326640614694,21.86436897562341,24.339279546695185,22.625713664188954,22.7328025762528
19.516434440648037,16.819282140124017,26.46404822732398,21.171098695650247,19.670903709934304,20.266397897100134,20.467453976456188,21.290761053688495,19.990835756187295
17.275404565955252,26.283687107352293,12.275246667056992,19.561173702802176,18.5021400927952,18.32569639156789,16.494226723197812,18.018123456588874,19.81658422268511
21.995680571760353,23.990241082546312,10.307134855160992,16.373692146612314,20.251243186097604,19.279342541241874,17.96084212764127,16.776186194621054,18.168013271662847
19.81182648787576,23.972899927421096,17.019310312594456,22.630447244187074,20.625277223803348,20.75617437135948,19.845356684428328,22.076945448326335,21.696005017600363
25.516509410082605,19.87122197674205,11.92633720468527,15.703110242530189,20.76241769592461,16.335725267676807,17.760358737020574,18.407180790776607,17.325476889663715
20.571138243310198,24.252478618890173,18.18484641468367,22.174557177320413,18.809084538923226,23.59079586892865,20.241346065805196,21.484096020366614,20.622833141575963
20.75150880730939,20.691208548894526,20.995744455223708,15.509954893577454,19.419012245423552,18.618217502046942,17.877566099272244,19.63033102754193,20.07522310824227
18.18193893893072,24.779707258229212,23.9765675890673,16.42196919249731,21.70019524167569,20.95682877055069,22.72325011301204,20.074013406806817,21.005973385305072
19.715271881394663,12.475277729946805,18.805578234861123,22.033129544471684,17.284256042388147,19.044081462249533,17.57364614372515,20.50805604514576,17.578161675912646
21.539008844460295,19.830632685104053,17.227379100601684,22.45530937662307,21.101260634072343,20.33141681253746,21.675750304956445,19.96297498402838,20.912966699463603
11.449158036716872,30.610775489040975,10.086460333707663,21.389891735587046,16.114574192310055,18.307057701661165,18.162700488916283,17.429557713731427,18.320476374792715
13.259072889471435,18.164662722998496,18.104740596743195,14.80130353697282,16.585217285423518,15.261529355117524,14.951640731994043,17.028658902389523,14.9637802131785
23.716320470113576,18.980808512534068,18.285149042197848,17.213092537108686,19.91997058617105,18.398979758939003,20.057911030417547,18.009430400135034,20.089013406142612
20.854327190639708,19.760193307750125,20.555827256850982,19.627594964794053,19.60751673204785,19.28469448139062,19.808428823075786,17.810409208501248,18.627329059859154
19.080083318236603,15.925969320556783,15.166047593883636,15.602876152359634,17.99436830440182,16.271228766300922,16.236642990595918,16.412287000129965,15.696399371096323
20.092169665326967,10.95859611885874,16.25978959905656,24.483851040517173,18.186690855607942,17.271781673824723,18.093507540279628,19.392481194016124,19.41544130099246
21.737908526808354,20.847068007381935,12.087990978783264,9.392212224197817,19.340802927201636,15.957887217419449,15.204082098544156,14.55298714813082,15.955548281235181
17.301201598453193,22.679297120408286,8.834828772463739,15.885041938523388,19.11838164889712,16.052272661332594,14.553956003341792,14.558344544467834,16.340118567252695
16.108476372988438,21.737474657306738,13.566011636812867,16.961733988520674,18.64081228104537,16.15436476534338,17.042154549172842,16.486539172432902,16.806677682491028
20.979226275488408,21.275607190260565,11.718696742987934,7.624225340912929,17.085097966230112,15.912117609478706,16.363356590046294,13.500070112786295,15.716798853102517
15.10813611192484,22.215204354251938,19.346849181682444,13.415083479055237,18.06033206342318,19.453778615813327,16.61972702281686,17.858773419521004,17.454473477893913
22.041263778572358,27.11420735775382,15.92746377333257,21.501158050168275,21.926178369953494,21.458194023324477,21.799985506222388,20.38759945631096,22.462558887595446
11.487081978810798,21.047769070353915,15.847051479700843,19.121134546211856,18.019777123140912,17.007802763591485,18.38126641731855,17.458765847164607,16.687098267779593
25.14577818662822,19.129587114563652,14.062347815299152,25.29254408817161,22.243781335596086,20.128245985971656,20.81779941389181,21.10821033458716,21.381471827981983
22.362987412065216,20.594372575559568,5.069738269950266,25.180905783539277,18.466664833124483,18.326216752533238,18.38809538207444,16.40961351370686,18.838973718263656
21.28014867156938,24.896733798783877,24.033242994990204,20.732185514415786,23.738856556455534,22.186736875890617,22.790790098540196,23.045461463259098,21.332848956494075
24.91345491972757,29.060134392716247,13.998917908892846,20.252952996002847,22.27630270077165,23.40184460936095,21.37402062844182,20.638052329169913,21.758943013672422
28.32737222231288,18.85928130415411,16.35031972060037,19.263724434315602,22.435431405368494,20.50232187818728,19.706819901912368,19.583137688380184,20.71286487889661
25.07185032509065,22.494668935144418,12.180431338842759,8.37967192848204,19.11327177859326,17.12151522860956,16.042393262568893,15.338190896389523,18.572055485127077
10.795628843341774,23.6917872096798,21.887721373762535,13.4217619466957,15.456915969035318,19.730569569704514,17.817408040377224,17.842626047951,15.334181362518704
13.602115166321493,17.037109966355885,18.573715748149297,19.402702012395736,16.99152864483463,16.102149076218545,17.911783085238348,17.537402506733976,18.0609724139996
16.875907111521606,22.10208583606459,14.694538858936525,21.464102834990687,19.374897745901944,19.2290349340475,19.589240898816204,17.611496818242642,18.593589979629087
20.13045525105417,14.671630713289524,16.431081554623905,20.158679248552563,18.212968186400545,17.818950144801992,17.469418838124575,18.334130987672346,18.100809849374198
22.588295102345615,13.154748481303006,24.71271968849948,15.430140129137369,19.284333495376277,18.02847243284355,20.064784391252015,20.12178009504319,19.380212294016783
16.371280934232672,23.833732039461285,17.70812227247489,22.749625129877984,18.24886029816782,20.747375629356803,20.473053913522136,19.038768076746504,18.626105129497322
20.93383382238539,20.080626293346086,17.273065849536376,24.929776115018548,19.183965327649865,20.662134809726016,20.87506774186262,20.888505628048193,20.42984634151753
16.22308533823339,23.011402038106095,14.23447405544294,22.75195840116536,17.54546541819151,18.790033456254523,15.715873295633362,20.116199951839214,17.900549560578146
16.942410985040258,21.91052511495825,10.42167539811079,22.958397318361882,17.496623448237003,18.542639369831473,17.24084259251141,16.89720283752407,18.056424290790904
12.966694515758888,17.117999756681012,17.359845305682622,16.763096808179156,16.546535208867216,15.717557531139036,14.530811194338145,17.007109841565192,14.905311267874291
15.383833769445479,21.773728490178318,19.30194044929847,23.303736490803196,19.936818004850352,20.330535979736144,20.567883306995476,21.33551190476498,21.138548043275755
13.241576971918331,15.834493474925724,22.39833785731068,19.58303455731063,14.836382258825372,17.90309792306139,17.859394047296373,18.004743662895716,16.910606251215206
15.120633735113337,28.954861790007,9.006013862001378,21.046222114088017,17.947303678139566,18.00693704243512,17.45994648891732,17.371296069530793,16.063736044933627
25.268208983039198,15.220148275700181,13.499614691907883,20.461727371298835,18.699262731865353,18.2648008462688,18.916787388954187,18.38133083133823,19.128500709224983
15.253005555840286,21.02107364515709,15.6770356377742,18.514051578238355,14.862753472760673,17.555108464345963,16.192799238046135,16.961336196432487,18.277194418736634
33.161910324186955,16.78864205976376,17.986076605707193,15.559990099510792,24.02069202564634,18.703789225671287,19.83039167402459,19.36881325876639,23.2017823116597
22.466589504404446,24.852105866803978,17.41986523388631,18.671453345783814,21.547226118840094,19.10813379552675,20.142282156854698,19.81362382823003,20.566313854908497
20.92418061847437,20.342843143592486,17.513245257250922,22.94704646993129,20.156736352279832,20.920129406017356,20.971965194157132,19.375894092312016,20.215685738653832
15.708211099093933,19.40666640189395,19.63238423427978,17.234096778748363,19.10104194331219,17.079576659193748,19.394781307707913,18.37882856681019,17.676050528986906
23.501549397044958,26.266007725257772,14.386827556883564,22.573389050432585,22.503435506099642,21.690222767538515,21.095934984060783,19.603976298553018,22.368104730206635
17.12181086881113,22.14715295838776,21.736565768934778,21.948282682470687,19.604281192108786,21.034086222081275,22.06091171125937,20.532408749110918,19.368887803642924
20.610049073226808,24.583222229679837,19.733809766797922,17.80425041192068,21.91825091375127,20.609437719001924,20.73023642101777,19.958103611100913,20.143245883355313
32.800422691343975,17.093370317412678,16.720670943487683,24.555200414478307,25.106706248482325,23.5720054566499,23.028554252605883,20.821971146741625,23.91996062024155
19.51970050137675,14.975915280362464,24.40363196755566,17.577813315237176,19.235630075743515,19.41304095615867,19.05546070840557,19.815895505254716,19.050966850460533
25.74636663142838,22.53603981020067,24.225664142287066,25.038187450450526,25.09749976783217,24.941055484804167,24.189250755205595,24.018192936104114,24.443164030362485
16.48411787437056,20.405768222526344,21.731581420775235,20.73650792616389,18.98977704353468,20.370146268437175,20.27879389769793,20.869146261067183,18.6578756633248
19.82505754751519,25.13217336226972,5.92577291772883,18.936536326185944,18.46662549749169,16.83816323562231,18.195206224606963,15.591616467133827,18.178810076547055
28.85400317817755,21.60045773668725,24.315780370871902,15.448794478649384,24.542794824615346,22.61634221339719,21.67014763746067,20.422347124259044,22.429514152511707
16.865164711061162,23.02537669617315,21.179034089887736,18.646959079459833,19.001060668767277,21.82229075958295,19.739833174575963,20.104897300753183,19.447514744272944
29.062242789984644,13.883087350293783,26.02563455085175,18.18496194602232,22.245384811484975,22.51016281014548,23.458256756511393,19.575043243210764,21.073377655141865
23.538759677277376,31.442184698071284,22.949858366934155,13.966814458996378,26.21269204143728,25.77071417844498,23.15159295463832,21.85011723278037,22.770268676373526
17.18766612052866,21.178790074839842,24.313370709989144,18.12953830912933,21.9122875394365,20.93273121435318,20.489035158050893,21.269263449826912,18.745658196345442
23.162038695277605,25.487934851695996,21.514619400721514,15.784787279611656,24.38479645576349,21.01319440500236,22.654613595794117,21.3248547962045,22.700996543647676
24.86277224813365,17.81954164890187,23.39477279458205,21.343967075915128,20.781065303663397,21.16512525349512,21.35401894259851,21.965389601697403,20.925630116072128
23.10904981108598,23.540049511086703,25.97649496293776,24.22512190291281,22.503588426054264,23.134019493208502,24.178718425104563,25.225225083429137,24.86577635252471
12.148876400547717,15.485776182376274,18.866218953512824,14.092337294819037,13.49705150317128,16.32088540871536,15.965147104412544,16.151456628050145,12.834579861243105
16.364314120875658,24.260339191298357,11.711077823687482,25.84923091346769,18.88535350370352,18.64821779528717,20.78514274361064,18.252181275680062,17.60004019123815
18.762406822242475,20.220129578070836,16.77015639993943,18.48579586245948,15.96488787619441,15.491408384023961,16.19447887217264,17.05813274816233,18.017750906671218
19.62783285449977,22.145952519677838,19.55978239753375,15.099914460245943,19.328065256615098,21.921045636442546,18.371701767093953,18.4828583791843,16.49977060505865
23.103360487753392,25.48987015065049,18.29955033748623,22.031019120832735,24.158416509038137,21.593100929669927,21.232584717831436,20.571159746742794,23.02792113078394
20.888505004666268,15.8372984438986,13.013752135362294,17.214182086979807,18.413199001535432,15.699261666621673,16.614609314334697,15.506346554854238,17.179212784234643
13.323278206449494,18.577541346936016,11.475729499220083,18.673053295874023,14.555930265518514,17.0868592469719,14.589727810526439,14.748166874994963,17.01058424797943
21.900989255029817,24.286621405433827,15.035349325460682,17.382887023151685,20.358385249878747,18.44511502410714,20.315567251778912,18.695510056283574,19.482363631608088
23.052928726419115,32.49110737273374,21.230958223936604,15.7330482725404,25.355241881236033,25.010420965326173,23.299420989956367,22.064767142982653,22.62335646668853
22.7989522396552,21.30958832669259,24.321359083291878,21.895988129607616,23.501596778733195,22.040829853423883,23.470662114165986,23.28664729776032,22.266477046026658
